"Cardiac mortality and electrophysiological dysfunction both increase with age . Heart rate variability ( HRV ) provides indices of autonomic function and electrophysiology that are associated with cardiac risk . How habitual physical activity among older adults prospectively relates to HRV , including nonlinear indices of erratic sinus patterns , is not established . We hypothesized that increasing the levels of both total leisure-time activity and walking would be prospectively associated with more favorable time-domain , frequency-domain , and nonlinear HRV measures in older adults .We evaluated serial longitudinal measures of both physical activity and 24-hour Holter HRV over 5 years among 985 older US adults in the community-based Cardiovascular Health Study . After multivariable adjustment , greater total leisure-time activity , walking distance , and walking pace were each prospectively associated with specific , more favorable HRV indices , including higher 24-hour standard deviation of all normal-to-normal intervals ( Ptrend = 0.009 , 0.02 , 0.06 , respectively ) and ultralow-frequency power ( Ptrend = 0.02 , 0.008 , 0.16 , respectively ) . Greater walking pace was also associated with a higher short-term fractal scaling exponent ( Ptrend = 0.003 ) and lower Poincar ratio ( Ptrend = 0.02 ) , markers of less erratic sinus patterns .","Greater total leisure-time activity , and walking alone , as well , were prospectively associated with more favorable and specific indices of autonomic function in older adults , including several suggestive of more normal circadian fluctuations and less erratic sinoatrial firing . Our results suggest potential mechanisms that might contribute to lower cardiovascular mortality with habitual physical activity later in life ."
"Our aim was to compare anatomical and functional outcome between vaginal colposuspension and transvaginal mesh .The anatomical result for point Ba was significantly better at 2years in the mesh group ( -2.8 cm ) than in the colposuspension group ( -2.4 cm ) ( p = 0.02 ) . Concerning POP-Q stages , the anatomical success rate at 2years was 84.4 % for colposuspension and 100 % for mesh ( p = 0.05 ) . There were 5 anatomic recurrences ( 15.6 % ) in the colposuspension group . The erosion rate was 6 % ( n = 2 ) . No significant difference was noted regarding minor complications . Analysis of QoL questionnaires showed overall improvement in both groups , with no significant difference between them .","The vaginal colposuspension technique of anterior vaginal wall prolapse repair gave good anatomical and functional results at 2years . Transobturator vaginal mesh gave better 2-year anatomical results than vaginal colposuspension , with overall improvement in QoL in both groups ."
"Clinical studies evaluating the effects of medications on - cell function in type 2 diabetes ( T2DM ) are compromised by an inability to determine the actual baseline degree of - cell dysfunction independent of the reversible dysfunction induced by hyperglycemia ( glucotoxicity ) . Short-term intensive insulin therapy ( IIT ) is a strategy for eliminating glucotoxicity before randomization . This study determined whether liraglutide can preserve - cell function over 48 weeks in early T2DM following initial elimination of glucotoxicity with IIT .The primary outcome of baseline-adjusted ISSI-2 at 48 weeks was higher in the liraglutide group than in the placebo group ( 339.8 27.8 vs. 229.3 28.4 , P = 0.008 ) . Baseline-adjusted HbA1c at 48 weeks was lower in the liraglutide group ( 6.2 0.1 % vs. 6.6 0.1 % , P = 0.055 ) ( 44 1.1 vs. 49 1.1 mmol/mol ) . At each quarterly assessment , > 50 % of participants on liraglutide had an HbA1c 6.0 % ( 42 mmol/mol ) and glucose tolerance in the nondiabetic range . Despite this level of glycemic control , no difference was found in the incidence of hypoglycemia between the liraglutide and placebo groups ( P = 0.61 ) . Two weeks after stopping treatment , however , the beneficial effect on ISSI-2 of liraglutide versus placebo was entirely lost ( 191.9 24.7 vs. 238.1 25.2 , P = 0.20 ) .",Liraglutide provides robust enhancement of - cell function that is sustained over 48 weeks in early T2DM but lost upon cessation of therapy .
"To investigate the effectiveness of rectally administered indomethacin in the prophylaxis of post-endoscopic retrograde cholangiopancreatography ( ERCP ) pancreatitis and hyperamylasaemia in a multicentre study .Twenty-one patients were excluded because of incompleteness of their data or because of protocol violation . The results of 665 investigations were evaluated : 347 in the indomethacin group and 318 in the placebo group . The distributions of the risk factors in the two groups did not differ significantly . Pancreatitis developed in 42 patients ( 6.3 % ) : it was mild in 34 ( 5.1 % ) and severe in eight ( 1.2 % ) cases . Hyperamylaesemia occurred in 160 patients ( 24.1 % ) . There was no significant difference between the indomethacin and placebo groups in the incidence of either post-ERCP pancreatitis ( 5.8 % vs 6.9 % ) or hyperamylasaemia ( 23.3 % vs 24.8 % ) . Similarly , subgroup analysis did not reveal any significant differences between the two groups .",100 mg rectal indomethacin administered before ERCP did not prove effective in preventing post-ERCP pancreatitis .
"We sought to determine the incidence of newly diagnosed diabetes in treated elderly hypertensive patients and the prognostic impact of diabetes on long-term survival .After ANBP2 , the cohort was classified into preexisting ( 7.2 % ) , newly diagnosed ( 5.6 % ) , and no diabetes ( 87.2 % ) groups . A 44 % higher incidence of newly diagnosed diabetes was observed in patients randomized to thiazide diuretic compared with ACEI-based treatment . The other predictors of newly diagnosed diabetes were having a higher body mass index , having a higher random blood glucose , and living in a regional location compared to major cities ( a geographical classification based on accessibility ) at study entry . After completion of ANBP2 , compared with those with no diabetes , the preexisting diabetes group experienced higher cardiovascular ( hazards ratio ( HR ) = 1.65 ; 95 % confidence interval ( CI ) = 1.03-2 .65 ) and all-cause mortality ( HR = 1.40 ; 95 % CI = 1.02-1 .92 ) when adjusted for age , sex , and treatment . A similar pattern was observed after including the post-trial period for cardiovascular ( HR = 1.52 ; 95 % CI = 1.20-1 .93 ) and all-cause mortality ( HR = 1.50 ; 95 % CI = 1.29-1 .73 ) . However , when the newly diagnosed group was compared with the no diabetes group , no significant difference was observed in cardiovascular ( HR = 0.33 ; 95 % CI = 0.11-1 .05 ) or all-cause mortality ( HR = 0.76 ; 95 % CI = 0.47-1 .23 ) either during the ANBP2 trial or including post-trial follow-up ( cardiovascular : HR = 0.82 ; 95 % CI = 0.58-1 .17 ; all-cause mortality : HR = 1.04 ; 95 % CI = 0.85-1 .27 ) .","Long-term presence of diabetes reduces survival . Compared with thiazide diuretics , ACEI-based antihypertensives may delay the development of diabetes in those at risk and thus potentially improve cardiovascular outcome in the elderly ."
"Obesity is associated with a risk of gastroesophageal reflux disease . The pharmacodynamic efficacy of proton pump inhibitors has not been specifically evaluated in obese subjects . The aim of this study was to compare the antisecretory response to a single oral dose of 20 mg rabeprazole , 20 mg omeprazole and placebo in obese subjects . ClinicalTrial.gov : NCT01136317 .24-h median [ IQ ] percentages of time with gastric pH above 3 and 4 were higher with rabeprazole than omeprazole ( 46 [ 37-55 ] vs. 30 [ 15-55 ] % , 9 [ 5-11 ] % for placebo ) but the differences did not reach statistical significance ( p = 0.11 and 0.24 , respectively ) . Median acid concentrations were significantly lower with rabeprazole than with omeprazole and placebo ( 22 [ 14-53 ] vs. 54 [ 19-130 ] and 95 [ 73-170 ] mmoles/l , p < 0.01 ) for all periods . The number of NAB was significantly lower with rabeprazole than with omeprazole ( median 1 [ 1,2 ] vs. 2 [ 1-3 ] , p = 0.04 ) . Variances of 24-h data ( pH above 3 and 4 , median pH , [ H + ] concentrations ) were significantly lower with rabeprazole than with omeprazole ( p < 0.0001 ) .",In asymptomatic obese subjects the gastric antisecretory response to a single dose of rabeprazole and omeprazole was strong and not significantly different between drugs despite a significantly more homogeneous response with rabeprazole .
"EudraCT 2005-001507-19 .To study the effect of growth hormone ( GH ) treatment on ovarian and uterine morphology and function in short , prepubertal small-for-gestational-age ( SGA ) girls .Uterine and ovarian volume increased significantly during 3 years of treatment ( 64 % and 110 % , respectively ) but remained low within normal reference ranges . Ovarian follicles became visible in 58 % after 1 year compared with 28 % before GH therapy . Anti-Mllerian hormone increased significantly during the 3 years of GH therapy but remained within the normal range . Precocious puberty was observed in one girl ; another girl developed multicystic ovaries .","GH treatment was associated with statistically significant growth of the internal genitalia , but remained within the normal range . As altered pubertal development and ovarian morphology were found in 2 of 18 girls , monitoring of puberty and ovarian function during GH therapy in SGA girls is prudent . Altogether , the findings are reassuring . However , long-term effects of GH treatment on adult reproductive function remain unknown ."
"NCT00849823 .To test the hypothesis that a brief , clinic-based , single-session programme will reduce the rate of 10 selected condom use errors in a clinical sample of young black men ( YBM ) ages 15 through 23 years .YBM reported 2232 condom use events in the 2months preceding study enrolment and 2042 in the 2months preceding the follow-up assessment . Mean baseline error rates were 1.32 and 1.13 for young men randomised to the intervention and control conditions , respectively . Follow-up rates were 1.11 and 3.59 for young men randomised to the intervention and control conditions , respectively . Controlled findings yielded a significant effect for the influence of group assignment on the difference score ( baseline to follow-up ) in the condom use error rate ( = 0.13 ; p = 0.02 ) .","A brief , clinic-based counselling programme produced modest reductions in condom use errors among YBM attending STI clinics in the southern USA Intensified clinic-based intervention that helps YBM improve the quality of their condom use behaviours is warranted ."
"To provide evidence for Chinese medical treatment of children with EB virus infection by exploring its clinical efficacy from multiple angles .( 1 ) The total effective rate at week 2 was 95.6 % in the treatment group , higher than that of the control group ( 94.3 % ) , but there was no statistical difference between the two groups . ( 2 ) The time for defervescence , duration of pharyngeal hyperemia , duration of swollen tonsils was shorter in the treatment group than in the control group ( P < 0.05 ) . The subsidence of lymphadenopathy , hepatomegaly , and abnormal lymphocytes was better in the treatment group than in the control group ( P < 0.05 ) . ( 3 ) The positive cases of peripheral blood hetero-lymphocyte was significantly reduced after treatment , at week 4 and 12 of follow-ups both in the treatment group and the control group ( P < 0.01 ) . The expression of IgA and IgM decreased after treatment in the two groups when compared with before treatment in the same group ( P < 0.05 , P < 0.01 ) . IgG in the treatment group also obviously decreased after treatment , at week 4 and 12 of follow-ups ( P < 0.05 , P < 0.01 ) , while it decreased only after treatment in the control group ( P < 0.05 ) . Activities of AST and ALT in the treatment group and the AST activity in the control group were markedly improved when compared with those before treatment ( P < 0.05 ) . Compared with the control group , the abnormal lymphocyte positive case number obviously decreased in the treatment group after treatment , at week 4 and 12 of follow-ups ( P < 0.05 ) . ( 4 ) After treatment , at week 4 and 12 of follow-ups , CD3 + and CD8 + significantly decreased ; CD4 + , CD4/CD8 , and B cells significantly increased in the two groups , when compared with before treatment ( P < 0.05 ) . NK cells significantly increased more in the treatment group after treatment , at week 4 and 12 of follow-ups , higher than before treatment as well as the control group ( P < 0.05 ) . ( 5 ) EB viral DNA and EB viral CA-IgM negative conversion case numbers significantly increased in the two groups after treatment , at week 4 and 12 of follow-ups ( P < 0.05 ) . Compared with the control group , EB viral DNA and EB viral CA-IgM negative conversion case numbers significantly increased in the treatment group after treatment and at week 4 of follow-ups ( P < 0.05 ) .","Treatment of EB virus infection by Chinese medical treatment was effective . It could promote the recovery of EB viral infection , and reduce the risk of vicious disease after EB viral infection ."
"The primary objective was to compare the cosmetic outcomes of traumatic trunk and extremity lacerations repaired using absorbable versus nonabsorbable sutures . The secondary objective was to compare complication rates between the two groups .Of the 115 patients enrolled , 73 completed the study including 35 in the Vicryl Rapide group and 38 in the Prolene group . The mean ( SD ) age of patients who completed the study was 22.1 ( 15.5 ) years , and 39 were male . We found no significant differences in the age , race , sex , length of wound , number of sutures , or layers of repair in the two groups . The observer 's mean VAS for the Vicryl Rapide group was 54.1 mm ( 95 % confidence interval [ CI ] = 44.5 to 67.0 mm ) and for the Prolene group was 54.5 mm ( 95 % CI = 45.7 to 66.3 mm ) . The resulting mean difference was 0.5 mm ( 95 % CI = -12.1 to 17.2 mm ; p = 0.9 ) ; thus noninferiority was established . Statistical testing showed no differences in the rates of complications between the two groups , but a higher percentage of the Vicryl Rapide wounds developed complications .",The use of absorbable sutures for the repair of simple lacerations on the trunk and extremities should be considered as an alternative to nonabsorbable suture repair .
"Aspirin early after intravenous thrombolysis in acute ischemic stroke increases the risk of symptomatic intracranial hemorrhage ( SICH ) , without influencing functional outcome at 3 months . The effect of aspirin on early neurological deterioration ( END ) was explored as a post hoc analysis of the randomized Antiplatelet Therapy in Combination With Recombinant t-PA Thrombolysis in Ischemic Stroke ( ARTIS ) trial .Of the 640 patients , 31 patients ( 4.8 % ) experienced END ( 14 ENDSICH , 17 ENDCI ) . Aspirin increased the risk of ENDSICH ( odds ratio , 3.73 ; 95 % confidence interval , 1.03-13 .49 ) but not of ENDCI ( odds ratio , 1.14 ; 95 % confidence interval , 0.44-3 .00 ) . After adjustment for other explanatory variables , the association between aspirin and ENDSICH remained significant .","In this trial , there is no evidence of an early antithrombotic effect from the addition of aspirin to intravenous thrombolysis in acute ischemic stroke ."
"To compare the relative effectiveness of methotrexate and mycophenolate mofetil for noninfectious intermediate uveitis , posterior uveitis , or panuveitis .Forty-one patients were randomized to methotrexate and 39 to mycophenolate mofetil . A total of 67 patients ( 35 methotrexate , 32 mycophenolate mofetil ) contributed to the primary outcome . Sixty-nine percent of patients achieved treatment success with methotrexate and 47 % with mycophenolate mofetil ( P = 0.09 ) . Treatment failure from adverse events or tolerability was not different by treatment arm ( P = 0.99 ) . There were no differences between treatment groups in time to corticosteroid-sparing control of inflammation ( P = 0.44 ) , change in best spectacle-corrected visual acuity ( P = 0.68 ) , or resolution of macular edema ( P = 0.31 ) .","There was no statistically significant difference in corticosteroid-sparing control of inflammation between patients receiving methotrexate or mycophenolate mofetil . However , there was a 22 % difference in treatment success favoring methotrexate ."
"The prevalence of methicillin-resistant Staphylococcus aureus ( MRSA ) respiratory infection in cystic fibrosis ( CF ) has increased dramatically over the last decade , and is now affecting approximately 25 % of patients . Epidemiologic evidence suggests that persistent infection with MRSA results in an increased rate of decline in FEV1 and shortened survival . Currently , there are no conclusive studies demonstrating an effective and safe treatment protocol for persistent MRSA respiratory infection in CF. This trial is registered at ClinicalTrials.gov ( NCT01594827 , received 05/07/2012 ) and is funded by the Cystic Fibrosis Foundation ( Grants : PMEP10K1 and PMEP11K1 ) .",Results of this study will provide guidance to clinicians regarding the safety and effectiveness of a targeted eradication strategy for persistent MRSA infection in CF.
"There is a strong association between weight gain and metabolic events in patients with schizophrenia receiving many of the second-generation antipsychotic agents . We explored the relationship between body mass index ( BMI ) and metabolic events in patients with schizophrenia receiving long-acting injectable paliperidone palmitate ( PP ) in a long-term trial . This study is registered at ClinicalTrials.gov ( NCT 00518323 ) .PP exposure was similar across BMI groups ; overall mean ( SD ) dose/month was 70.3 ( 17.17 ) mg eq . [ 109.6 ( 26.78 ) mg ] ; median duration of exposure was 204 days ( 6 to 1009 days ) . Occurrences of metabolic TEAEs overall by group were 0 % ( underweight ) , 14.9 % ( normal-weight ) , 14.7 % ( overweight ) , and 24.0 % ( obese ) . The most common ( 2 % ) metabolic TEAE were weight gain and elevated blood levels of glucose , lipids , and insulin . Mean BMI and weight increased in normal-weight and overweight groups at DB endpoint , and in underweight , normal-weight and overweight groups at OLE endpoint ( p 0.05 ) . No consistent trend for increased metabolic-related laboratory values by baseline BMI group was observed . Homeostatic model assessments for insulin resistance indicated preexisting insulin resistance at baseline , with minimal changes at OLE endpoint across baseline BMI groups .",Occurrences of metabolic-related TEAEs trended with greater BMI status in patients with schizophrenia treated with PP ; consistent trends in metabolic-related laboratory values were not observed .
"Fecal immunochemical tests ( FITs ) are recommended to screen average-risk adults for colorectal cancer ( CRC ) . Little research has examined whether a two-sample FIT affects participant uptake , compared with a one-sample FIT . Examining participant uptake is important , as evidence suggests that a two-sample FIT may increase the sensitivity to detect CRC .This study had two objectives : ( i ) to evaluate FIT completion in a population that received either a one-sample FIT kit ( 1-FIT ) or a two-sample FIT kit ( 2-FIT ) and ( ii ) to understand whether uptake varies by age , sex , or receipt of prior CRC screening .The 2-FIT group had lower test completion rates ( hazard ratio = 0.87 ; 95 % confidence interval = 0.78-0 .97 ; P = 0.01 ) after adjusting for age , sex , and receipt of prior CRC screening . Participant uptake did not vary by age , sex , or receipt of prior CRC screening .","This unique , rigorous randomized controlled trial found that the 2-FIT regimen decreases completion of FIT . Further research is needed to understand whether decreases in participant uptake are offset by increased gains in test sensitivity ."
"Evaluation of the safety and efficacy of pazopanib , a multikinase angiogenesis inhibitor , in a single-arm , open-label , extension study ( VEG107769/NCT00387764 ) for placebo-treated patients with advanced renal cell carcinoma ( RCC ) from a randomized , double-blind , placebo-controlled phase III study ( VEG105192/NCT00334282 ) .Seventy-nine placebo-treated patients from VEG105192/NCT00334282 who experienced disease progression and one pazopanib-treated patient ( an exemption ) were enrolled . Forty-one patients ( 51 % ) were treatment-naive ; 39 ( 49 % ) were cytokine-pretreated . Median exposure to pazopanib was 9.7 months . All patients had discontinued pazopanib at the time of analysis . The most common reason for discontinuation was disease progression ( 61 % ) . The most common adverse events were hypertension ( 45 % ) , diarrhea ( 45 % ) , hair color changes ( 44 % ) , anorexia ( 30 % ) , and nausea ( 25 % ) . The response rate was 37.5 % [ 95 % confidence interval ( CI ) : 26.9-48 .1 ] ; median PFS was 9.2 months ( 95 % CI : 7.3-12 .0 ) ; median OS was 23.5 months ( 95 % CI : 16.3-28 .0 ) .",Efficacy and safety profiles for pazopanib in this extension study of patients with RCC previously treated with placebo were very similar to those observed for pazopanib-treated patients in the pivotal phase III study .
"An established multivariate serum protein test can be used to classify patients according to whether they are likely to have a good or poor outcome after treatment with EGFR tyrosine-kinase inhibitors . We assessed the predictive power of this test in the comparison of erlotinib and chemotherapy in patients with non-small-cell lung cancer . Italian Ministry of Health , Italian Association of Cancer Research , and Biodesix .142 patients were randomly assigned to chemotherapy and 143 to erlotinib , and 129 ( 91 % ) and 134 ( 94 % ) , respectively , were included in the per-protocol analysis . 88 ( 68 % ) patients in the chemotherapy group and 96 ( 72 % ) in the erlotinib group had a proteomic test classification of good . Median overall survival was 90 months ( 95 % CI 68-109 ) in the chemotherapy group and 77 months ( 59-104 ) in the erlotinib group . We noted a significant interaction between treatment and proteomic classification ( pinteraction = 0017 when adjusted for stratification factors ; pinteraction = 0031 when unadjusted for stratification factors ) . Patients with a proteomic test classification of poor had worse survival on erlotinib than on chemotherapy ( hazard ratio 172 [ 95 % CI 108-274 ] , p = 0022 ) . There was no significant difference in overall survival between treatments for patients with a proteomic test classification of good ( adjusted HR 106 [ 077-146 ] , p = 0714 ) . In the group of patients who received chemotherapy , the most common grade 3 or 4 toxic effect was neutropenia ( 19 [ 15 % ] vs one [ < 1 % ] in the erlotinib group ) , whereas skin toxicity ( one [ < 1 % ] vs 22 [ 16 % ] ) was the most frequent in the erlotinib group .",Our findings indicate that serum protein test status is predictive of differential benefit in overall survival for erlotinib versus chemotherapy in the second-line setting . Patients classified as likely to have a poor outcome have better outcomes on chemotherapy than on erlotinib .
"This study was to evaluate the effect of intraoperative continuous infusion of dexmedetomidine on intraocular pressure ( IOP ) in patients undergoing robot-assisted laparoscopic radical prostatectomy ( RALRP ) in the steep Trendelenburg ( ST ) .Significant differences in IOP were detected between the two groups by a linear mixed model analysis ( p < 0.001 ) . The highest mean IOP was 19.95.0 mm Hg in Group D and 25.75.0 mm Hg in Group C ; both were measured 60 minutes after the patients had been placed in the ST position . No significant between-group differences in ocular perfusion pressure , mean blood pressure , or heart rate were observed between the two groups . No ocular or other complications were noted .",Intraoperative continuous infusion of dexmedetomidine may help alleviate IOP increase in patients undergoing RALRP in the ST position .
"Disruptive or challenging behavior problems pose a threat to children and adolescents with intellectual disabilities and their caregivers . Psychopharmacological treatment is mostly studied with new-generation antipsychotics and has been criticized for adverse side effects . This study examined the effect of the classic antipsychotic zuclopenthixol .Of all patients included into the study , 15 were not randomized because of insufficient therapeutic effect , adverse event , or noncompliance . Kaplan-Meier estimations showed less aggressive behavior problems for the continuing subgroup ( n = 9 ) than in the placebo group ( n = 15 ) . Individual doses stayed < 10mg/day .",Zuclopenthixol proved to be effective in reducing challenging behavior in boys even at low doses .
"The purpose of this multicenter , open label , randomized phase III study was to determine whether ixabepilone resulted in improved overall survival ( OS ) compared with commonly used single-agent chemotherapy ( doxorubicin or paclitaxel ) in women with locally advanced , recurrent , or metastatic endometrial cancer with at least one failed prior platinum-based chemotherapeutic regimen .At the time of database lock , 496 patients were randomized to receive ixabepilone ( n = 248 ) or control ( n = 248 ) ; nine patients in the control arm were not treated . The interim analysis of futility for OS ( 219 events ) favored the control chemotherapy arm ( hazard ratio = 1.3 [ 95 % confidence interval : 1.0-1 .7 ] , stratified log rank test P = 0.0397 ) , indicating that the study would not meet its primary objective . The study was discontinued based on the interim OS results . The frequency of adverse events was comparable between the treatment arms .",The study did not meet its primary objective of improving OS in the ixabepilone arm compared to the control chemotherapy arm . A favorable risk/benefit ratio was not observed for ixabepilone versus control at the time of the interim analysis . The safety results were consistent with the known safety profiles of ixabepilone and control .
"To determine the impact of calcium and phosphorus on radiological and biochemical characteristics of osteopenia in premature infants .Radiological changes , characteristic of osteopenia , were found in 8 ( 40 % ) cases and 13 ( 65 % ) controls ( p < 0.113 ) . The mean of weight , length and head circumference increased significantly from second to sixth week during follow-up ( p < 0.0001 ) . Phosphorus and alkaline phosphatase activity decreased significantly from second to sixth week of follow-up ( p < 0.02 , p < 0.01 respectively ) . However , repeated measurement analyses did not show significant effect of intervention in biochemical and growth parameters in the trial group .",The study did n't show significant effect of calcium and phosphorus on prevention of osteopenia and improvement of growth . Further studies of longer duration and with different doses of supplement are recommended .
"CHF has been shown to be associated with inflammatory activation . Inflammation has been designated as a therapeutic target in CHF .The purpose of this study was to test the efficacy of a 6-month course of anti-inflammatory treatment with colchicinein improving functional status of patients with stable chronic heart failure ( CHF ) .Two hundred sixty-seven patients were available for final evaluation of the primary endpoint : its rate was 11 % in the control group and 14 % in the colchicine group ( odds ratio : 1.40 ; 95 % confidence interval : 0.67 to 2.93 ; p = 0.365 ) . The rate of the composite of death or hospital stay for heart failure was 9.4 % in the control group , compared with 10.1 % in the colchicine group ( p = 0.839 ) . The changes in treadmill exercise time with treatment were insignificant and similar in the 2 groups ( p = 0.938 ) . C-reactive protein and interleukin-6 were both significantly reduced in the colchicine group ( -5.1 mg/l and -4.8 pg/ml , respectively ; p < 0.001 for both , compared with the control group ) .","According to this prospective , randomized study , anti-inflammatory treatment with colchicine in patients with stable CHF , although effective in reducing inflammation biomarker levels , did not affect in any significant way patient functional status ( in terms of New York Heart Association class and objective treadmill exercise tolerance ) or the likelihood of death or hospital stay for heart failure ."
"ClinicalTrials.gov identifier : NCT00101452 .To examine the comparative antidepressant efficacy of S-adenosyl-L-methionine ( SAMe ) and escitalopram in a placebo-controlled , randomized , double-blind clinical trial .All 3 treatment arms demonstrated a significant improvement of about 5-6 points in HDRS-17 scores ( P < .001 for all ) , and no significant differences were observed between the treatment arms ( P > .05 for all ) . Response rates in the intent-to-treat sample were 36 % for SAMe , 34 % for escitalopram , and 30 % for placebo . Remission rates were 28 % for SAMe , 28 % for escitalopram , and 17 % for placebo . No comparisons between treatment groups attained significance ( P > .05 for all ) . Tolerability was good , with gastrointestinal side effects ( 19 % for stomach discomfort and 20 % for diarrhea ) as the most common in the SAMe arm . Significant differences were observed between treatment groups for dizziness , anorgasmia , diminished mental acuity , and hot flashes ( P < .05 for all ) .",The results fail to support an advantage over placebo for either the investigational treatment SAMe or the standard treatment escitalopram for MDD .
"Total weight loss induced by energy restriction is highly variable even under tightly controlled conditions . Identifying weight-loss discriminants would provide a valuable weight management tool and insights into body weight regulation .This study characterized responsiveness to energy restriction in adults from variables including the plasma metabolome , endocrine and inflammatory markers , clinical indices , body composition , diet , and physical activity .Both pre - and postintervention variables ( n = 127 ) were identified as weight-loss discriminants ( root mean squared error of prediction = 1.85 kg ; Q ( 2 ) = 0.43 ) . Compared with low-responders ( LR ) , high-responders ( HR ) had greater decreases in body weight ( LR : 2.7 1.6 kg ; HR : 9.4 1.8 kg , P < 0.01 ) , BMI ( in kg/m ( 2 ) ; LR : 1.0 0.6 ; HR : 3.3 0.5 , P < 0.01 ) , and total fat ( LR : 2.2 1.1 kg ; HR : 8.0 2.1 kg , P < 0.01 ) . Significant group effects unaffected by the intervention were determined for the respiratory exchange ratio ( LR : 0.86 0.05 ; HR : 0.82 0.03 , P < 0.01 ) , moderate physical activity ( LR : 127 52 min ; HR : 167 68 min , P = 0.02 ) , sedentary activity ( LR : 1090 99 min ; HR : 1017 110 min , P = 0.02 ) , and plasma stearate [ LR : 102,000 21,000 quantifier ion peak height ( QIPH ) ; HR : 116,000 24,000 QIPH , P = 0.01 ] .","Overweight and obese individuals highly responsive to energy restriction had accelerated reductions in adiposity , likely supported in part by higher lipid mobilization and combustion . A novel observation was that person-to-person differences in habitual physical activity and magnitude of weight loss were accompanied by unique blood metabolite signatures . This trial was registered at clinicaltrials.gov as NCT00858312 ."
"Endovascular repair of abdominal aortic aneurysm ( AAA ) has recently been made a class I indication in the treatment of AAA . In comparison to the conventional open surgical treatment , endovascular AAA repair ( EVAR ) is associated with equivalent long-term morbidity and mortality rates . Vascular surgeons perform majority of EVAR . There are no reports for the long-term results of this intervention performed by interventional cardiologists . We present one of the first reports of periprocedural and long-term outcomes of EVAR performed by interventional cardiologists .During the study period EVAR was attempted in 170 patients , with 27 % being women . The mean age was 74 years ( range 52-93 ) . The endovascular graft placement was successful in 96 % ( 163/170 ) of patients . Procedure failures were more common in women ( 6 of 46 vs 1 of 124 , P = 0.003 ) . The 30-day mortality was 1.8 % ( 3 of 170 ) . In patients with successful EVAR the mean follow-up was 30 months and mean length of hospital stay was 3.53.2 days . Major periprocedural complications were noted in 9 % patients ( 15 of 167 ) . During follow-up , six patients ( 3.5 % ) required re-intervention and additional 16 patients died with no aneurysm related deaths .",EVAR primarily performed by interventional cardiologists demonstrates high periprocedural and long-term success rates . A higher EVAR failure rate has been observed in women .
"Anorexia nervosa ( AN ) is a severe illness with high rates of relapse . Exposure and Response Prevention for AN ( AN-EXRP ) is a new approach that specifically addresses maladaptive eating behavior by targeting eating-related fear and anxiety . The aim of this study was to evaluate AN-EXRP as an adjunctive strategy to improve eating behavior during weight restoration , at a pivotal moment when treatment goals shift toward relapse prevention .The average test meal caloric intake of participants who received AN-EXRP increased from 352263 kcal at baseline to 401215 kcal post-treatment , while that of participants who received CRT decreased from 501232 kcal at baseline to 424221 kcal post-treatment [ t ( 28 ) = 2.5 , p = .02 ] . Improvement in intake was significantly associated with improvement in eating-related anxiety ( Spearman 's = 0.40 , p = .03 ) .","These data demonstrate that AN-EXRP , compared to a credible comparison intervention , is associated with better caloric intake in a laboratory meal over time in AN . Additional studies are required to determine whether incorporation of these techniques into a longer treatment program leads to enduring and clinically significant change ."
"Aggressive behaviour in psychosis is not uncommon . Community provision for people with psychosis has left informal caregivers to take on a greater role in their care . However , few studies have explored links between patient-initiated violence in mental health caregiving relationships and caregiver functioning . Our study investigated caregiver reports of aggressive acts committed by their relative with psychosis and their links to caregiver appraisals of the caregiving relationship and caregiver outcomes .One-half of the caregiver sample ( 52.9 % ) reported an incident of patient-initiated violence during their interview ; 62.2 % of these involved violence toward themselves , and 24.3 % toward property . Reports of patient violence were associated with caregiver ratings of hostility expressed toward patients , lower self-esteem , and emotion-focused coping . People caring on their own were more likely to report incidents of patient violence . Younger patients , males , and inpatients were more frequently identified as having a history of this kind of violence .","Our findings suggested that caregiver reports of patient-initiated violence in psychosis are not uncommon . Mental health staff need to be aware of the risks of such violence for caregivers of people with psychosis , and consider appropriate procedures for minimizing it ."
"Positive-pressure ventilation during transport of intubated patients is generally delivered via a hand-pressurized device . Of these devices , self-inflating resuscitators ( SIR ) and flow-inflating resuscitators ( FIR ) constitute the two major types used . Selection of a particular device for transport , however , remains largely an institutional practice .To evaluate the hypothesis that transport ventilation goals of intubated pediatric patients are better achieved using an FIR compared to an SIR .Overall , participants were four times more likely to deliver target breaths and one-third less likely to deliver unacceptable breaths using the FIR compared to the SIR . When comparing device performance , a 44 % increase in the proportions of target breaths and a 40.4 % decrease in unacceptable breaths using the FIR were observed ( P < 0.0001 for both ) .",Hand ventilation during patient transport is superior using the FIR compared to the SIR to achieve target ventilatory goals and avoid unacceptable ventilatory cycles .
